"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"DDX56";400.283694346945;0.668467069747489;0.502732975288812;1.32966624949053;0.183628259635847;0.335723586456172
"DDX58";1129.04746032284;1.40592531228207;0.324519396838207;4.33233059712304;1.47539176170524e-05;0.00022634779458038
"DDX59";348.50174991196;0.609691280675783;0.324811392802724;1.87706248667848;0.0605095301068097;0.156841387105812
"DDX6";4020.72043343099;0.298381333454614;0.28448086760893;1.04886256837768;0.294241375476415;0.461674926638472
"DDX60";1337.75781067453;1.14149116990907;0.362166345062943;3.15184220033114;0.00162243927727809;0.0100521680478516
"DDX60L";1817.31968634187;1.93839594076693;0.457437225588195;4.23751245490447;2.26009885806883e-05;0.000319457204998759
"DEAF1";357.748989571856;-1.51752882361448;0.410487908704423;-3.69689043558942;0.000218256481591082;0.00203883244442741
"DECR1";915.509641470996;1.17601595735909;0.327635183117774;3.58940680963544;0.000331431284525808;0.00286238154891682
"DECR2";237.909410592947;-2.44045204301961;0.582061268380599;-4.19277518638097;2.75562496770815e-05;0.000376942279533411
"DEDD";265.583201396752;-0.990601101787802;0.435755245666068;-2.27329702083937;0.023008286951879;0.0774215075026614
"DEDD2";223.030237959921;-0.85514530966338;0.436769458976354;-1.95788714638511;0.0502432564824657;0.137173375398535
"DEF6";448.091698198234;0.845165703152234;0.502243345116943;1.68278128793413;0.0924174387076474;0.209403930650457
"DEF8";582.172259105874;-1.02112098412057;0.364496539967847;-2.80145590465864;0.00508725929808115;0.0243018681295642
"DEFA1";26.0312246961936;7.57026096740349;3.24521815901404;2.33274331538422;0.0196616213353094;0.0689886305262863
"DEFA1B";4.2855177159852;-3.39280246809509;3.31639398617494;-1.02303962745038;0.306289109831361;0.474383008967668
"DEFA3";17.0512597020022;-0.639942745313961;1.90692158886337;-0.335589438522956;0.737180489424736;0.836452618824995
"DEFB1";271.412522474031;0.657784596927807;0.730687656238579;0.900226781322596;0.367999576680157;0.537412864648477
"DEFB105A";32.9275402735297;-0.569968824813575;0.53991781996797;-1.05565847937263;0.291124273065861;0.458298405716752
"DEFB108B";5.18562811327051;1.82806853552912;1.65790883139182;1.10263513946931;0.270185643904144;0.436499188499331
"DEFB109A";3.19880855090246;2.89880089075912;2.04943008490552;1.41444244041765;0.157232036419713;0.301848626251879
"DEFB109D";4.61560803006379;2.11192780364801;2.01420117480099;1.04851880242631;0.294399644081677;0.461705315842177
"DEFB109F";29.2133583933239;-0.809569027472173;0.951510731119156;-0.850824905064356;0.394866624764962;0.562958035907671
"DEFB110";6.08550568553568;-5.88649118749649;3.10833423835028;-1.89377677434737;0.0582546457321396;0.152511243696743
"DEFB122";4.41681940493247;1.22391983760583;1.74861220619962;0.699937832566008;0.483966129342473;0.641237534774735
"DEFB124";3.65087355997745;0.514340796994816;1.57454443530018;0.326660070979043;0.743925003577984;0.840471323364828
"DEFB125";5.80564924888837;-6.55355422017502;3.39462995542698;-1.93056512969783;0.0535368536206124;0.143532599624882
"DEFB131E";4.35137929637327;-0.679035486930131;1.78866467881508;-0.37963263599523;0.704218131331473;0.814239233985678
"DEFB133";3.08573073176676;4.46440816275598;3.38446995281246;1.3190863635962;0.187140241474227;0.339920307464661
"DEGS1";527.843277909763;0.671492797299513;0.329566144638943;2.03750539375083;0.0415994219816716;0.119844451400314
"DEGS2";34.494549205434;0.164717240623138;0.621723708074822;0.264936399374551;0.791058457286524;0.873354660157016
"DEK";5612.91881223824;-1.87648097267468;0.553628173175069;-3.38942464201745;0.000700394567714503;0.00516975176110216
"DELE1";723.778334318968;0.373722981193446;0.417327710038379;0.895514417576241;0.370512162174613;0.540117027970158
"DENND10";429.965473668106;0.219318861102458;0.437735153120447;0.501030953395031;0.616349338759512;0.750406944807362
"DENND11";1234.67293251725;1.23858766467748;0.401477237833383;3.08507568539042;0.00203500361210368;0.012025514678458
"DENND1A";844.990893409981;0.326617356613033;0.34278989798811;0.952820834365318;0.340680856261234;0.509564946548226
"DENND1B";857.862920536701;1.93517114179357;0.326539719999652;5.92629632252896;3.09843265320419e-09;1.61044758553091e-07
"DENND1C";82.6086987014746;-0.269059535546092;1.05191822419985;-0.255779897482768;0.798120797165732;0.878219099513013
"DENND2A";519.522939053639;-1.49529628311057;0.683907705789592;-2.18640069478995;0.0287863028318747;0.0918876478359328
"DENND2B";1269.38002476698;-0.923689463251753;0.458402374675872;-2.01501893157704;0.043902665485296;0.124427252820656
"DENND2C";191.92024478055;0.334412146721308;0.401400146188196;0.833114162754987;0.404780346789408;0.572085874030625
"DENND2D";476.528269354936;1.46134508594538;0.679438662839686;2.15081237773216;0.0314910117282978;0.0979442719819461
"DENND3";1731.65428350668;0.794614288731861;0.530050158951178;1.49913036589628;0.133839815333787;0.26981717143607
"DENND4A";2053.28801198895;1.61497470140358;0.305938815502205;5.27875058531743;1.30067703211936e-07;3.98474696291683e-06
"DENND4B";862.316203170587;-0.301395620983907;0.403663142120453;-0.746651327640834;0.455274056917145;0.6165118000513
"DENND4C";3002.74514466683;0.791709771585027;0.363012753684917;2.18094202902911;0.029187704539416;0.0928420381713099
"DENND5A";2935.62490418393;0.642613089287382;0.250810055638839;2.56215041956982;0.0104026253418362;0.0425928884864672
"DENND5B";1016.59734029221;1.43209848404628;0.326908404649895;4.38073314627684;1.18280656850958e-05;0.000188629674110042
"DENND6A";764.06493764605;0.536745760794468;0.313620915821706;1.71144759075829;0.0869985182064052;0.200821579526452
"DENND6B";127.792554303272;-1.16302503380113;0.813286779510624;-1.43003066458422;0.15270821825169;0.296064227161631
"DENR";666.750667499101;-0.0986324019256019;0.326048494883771;-0.302508379806391;0.762264546361565;0.854174857435389
"DEPDC1";47.074041841316;1.47333246747552;0.76469857120834;1.92668395489144;0.0540190286664045;0.144468660247691
"DEPDC1B";47.4931660132656;-0.263099696484398;0.743629509671822;-0.35380480879586;0.72348516941025;0.827376792338194
"DEPDC1P1";8.3727436476312;1.40543884405946;1.94846872051615;0.721304288470774;0.470722319037461;0.63024207377035
"DEPDC1P2";15.9203087795216;0.68438177149169;1.20761578382949;0.566721452846068;0.570903443268152;0.714489098427461
"DEPDC4";104.623154356549;-0.365801226664836;0.631766203474396;-0.579013604483928;0.562579993574357;0.707134013477467
"DEPDC5";757.611145090849;-0.233079776412377;0.275537816444327;-0.84590848334414;0.397603799622056;0.565244149950978
"DEPDC7";32.6877220705055;-0.632536899354954;0.608897251063287;-1.03882370670977;0.298886733766515;0.466433655633649
"DEPP1";1349.25306906709;-0.935658724446309;0.376370819149129;-2.48600230634664;0.0129187128359706;0.0502341214272952
"DEPTOR";249.248381597936;-0.638762631294448;0.661466532156867;-0.965676417840238;0.334206123315536;0.502354258265061
"DERA";419.084446479291;1.52114706557528;0.33874614251786;4.49052217766607;7.10487765063169e-06;0.000124735633683273
"DERL1";1153.19511630036;1.6138000192276;0.350393306509533;4.60568164187718;4.11116944403037e-06;7.79402693837849e-05
"DERL2";302.184480800769;0.69955022595791;0.562261186636421;1.24417306864588;0.213435873327414;0.372975121146232
"DERL3";390.713036838901;5.16256052409348;0.90800511643981;5.68560730619594;1.30348606610232e-08;5.62986219209915e-07
"DERPC";536.778664565883;-0.972602883450907;0.783518248899339;-1.2413276714578;0.214484726401622;0.374005491066
"DES";50.908021937376;-2.83951953918108;0.930894449000892;-3.050313107172;0.00228602907320606;0.013150436641483
"DESI1";315.116770772059;-0.300420868751444;0.589119856395416;-0.50994863861761;0.61008744521655;0.745793877742195
"DESI2";850.204828302434;0.994218797094469;0.399812929503806;2.48670996790514;0.012893046216616;0.0501754183711826
"DET1";219.17939032084;0.424265606837931;0.393400379104477;1.07845754445818;0.280829618577512;0.44753223435157
"DEUP1";20.9016845812863;0.357573372883868;0.897839802496947;0.398259658225704;0.69043879421938;0.804973583681757
"DEXI";353.796887168964;-0.581676325401217;0.493008508354552;-1.17985048035499;0.238059688042574;0.402258952666363
"DFFA";787.763656107343;-0.423729072907052;0.40393057041706;-1.04901461770905;0.29417139071123;0.461637754059704
"DFFB";208.255020184178;-0.302115070012844;0.457740793767489;-0.660013427088834;0.509245212847258;0.663079357904662
"DFFBP1";7.28903082178443;1.73560249030959;2.01335043203192;0.862046895908716;0.388661712094395;0.556858418535245
"DGAT1";220.557297138552;-0.498866230444234;0.540103209807456;-0.923649816156577;0.355668668129143;0.525246643255656
"DGAT2L6";10.8147555356593;1.70303869237299;1.83651938339621;0.927318659291047;0.353761109118327;0.523217392610677
"DGCR2";958.560042423854;-0.697293553858041;0.442202526948343;-1.57686469742742;0.114826661066696;0.242587075788929
"DGCR6";56.282425926904;-0.887763632754342;0.810138072368756;-1.09581769211095;0.27315856441996;0.439444535955182
"DGCR6L";186.616877201098;-1.768487033011;0.460006069920468;-3.8444862984455;0.000120805234207219;0.00126607440411391
"DGCR8";561.366281108059;-0.804782281666172;0.473620267644334;-1.6992141946732;0.0892788328042242;0.204452525140366
"DGKA";489.314053271298;0.470777546519438;0.531017367235639;0.886557720268555;0.3753170652736;0.544585198240573
"DGKB";56.911790491433;-1.76439232295848;1.12434007584504;-1.56926926368999;0.116585211006891;0.245323427761283
"DGKD";944.310452138474;0.602145782279909;0.299252636005608;2.01216534068768;0.044202510726754;0.125076060871645
"DGKE";298.523604550564;1.36643617918496;0.402507707379551;3.39480748848482;0.000686768724471913;0.00509747504312163
"DGKG";288.071075001995;-0.379878739268841;0.87673277415648;-0.43328908245084;0.664804768573588;0.785923071474004
"DGKH";1326.13227317022;1.05827439017131;0.396077410052763;2.67188777575154;0.00754258687820031;0.0332808302431033
"DGKI";192.233996411396;1.8220775653551;0.834412361522802;2.18366559434691;0.0289868297197025;0.0924094200654964
"DGKQ";326.032170977032;-1.45515617457973;0.515959352050337;-2.82029227457005;0.0047979926438458;0.0233165607428997
"DGKZ";1008.47961696386;-0.116675855185546;0.394351387956097;-0.295867743208084;0.767331085954201;0.857395438303019
"DGLUCY";936.59054397735;0.826589630717585;0.435427076111673;1.89834228523169;0.0576510070980431;0.151467749382607
"DGUOK";341.501321800134;0.642639773997661;0.462755765339164;1.38872343065603;0.164916866468837;0.312118237317754
"DHCR24";257.969486964923;0.731716936654691;0.568823221470828;1.28636966466078;0.198314080149586;0.354247739767429
"DHCR7";42.9448945390776;-0.425042508446284;0.809935829822973;-0.524785412369256;0.599732373477772;0.737927229109796
"DHDDS";411.36551531119;-0.354690307106327;0.397156428512094;-0.893074571234155;0.371817239561215;0.54127905297875
"DHDH";5.70053808541425;-6.53460032122621;2.77198689992964;-2.3573705638335;0.0184048703500987;0.0657119108955188
"DHFR";397.328710266126;-0.0811135285525157;0.371833496409745;-0.218144759242271;0.827316324228884;0.89615765878764
"DHFR2";406.355918244605;-0.660252054361135;0.43713888417445;-1.51039424371511;0.130942856564925;0.265966425433432
"DHFRP1";8.48849259075564;5.99850931035405;1.95475942244179;3.06866883028552;0.00215014797690114;0.0125356030772302
"DHH";11.0937672106818;-0.201243979060788;1.01177154270973;-0.198902588742331;0.842338944453022;0.905395198500192
"DHODH";249.954883002807;0.115843762330259;0.602823543400216;0.192168609866901;0.847610133320146;0.908710234851206
"DHPS";171.027657404712;-2.53449893863268;0.591461745581624;-4.28514431840446;1.82620600893902e-05;0.000268325465416856
"DHRS1";202.206781240151;-0.842722271561239;0.431105987959667;-1.95479138563968;0.0506076983552338;0.137960625477964
"DHRS11";56.6657322487046;-0.374382830973191;0.827831449234355;-0.452245238229896;0.651092321674339;0.776080878763628
"DHRS12";134.975733282864;0.123367267200552;0.594121657233712;0.207646473914051;0.835505014223301;0.901694372492939
"DHRS13";45.9123970680754;0.704387359535083;0.538531117221466;1.30797893939601;0.190880452726831;0.344767229594632
"DHRS2";91.7113987774666;0.298521889569088;0.347081339763318;0.860092016968291;0.389738321399594;0.557957947537967
"DHRS3";1131.10251783169;-1.45263566850166;0.391542686100579;-3.71003142203635;0.000207233524874176;0.00196179163371885
"DHRS4";195.699632559318;-1.77915235063229;0.675103012023652;-2.6353790739271;0.00840433659981427;0.0361631260294921
"DHRS4L1";15.3645344737523;0.024830555289871;1.25924062726575;0.0197186738993537;0.984267794058187;0.990995838387694
"DHRS4L2";137.921655097329;-1.56560493797762;0.725379705420955;-2.15832470398254;0.030902595326493;0.0966323865148284
"DHRS7";580.299423169967;0.84918769846012;0.400657386181029;2.11948594422376;0.0340494203858026;0.103866876747392
"DHRS7B";236.32762151056;0.835360873979189;0.458653980405624;1.82133135144802;0.0685565034718394;0.17076194645215
"DHRS9";168.584010305393;2.41038811110688;0.600702279396492;4.01261688823377;6.00493278242232e-05;0.00071972583781629
"DHRSX";223.462033097484;1.0867488122592;0.536418755511966;2.02593365927706;0.0427715834143548;0.122159023287397
"DHTKD1";410.715001814885;0.887967640230304;0.371409260004176;2.39080641182807;0.0168114145228408;0.0614116792299119
"DHX15";1947.17229763236;1.13971830585561;0.302950679343507;3.76205892102758;0.000168520332862677;0.00165546117677769
"DHX16";282.258702618354;-1.44581422306321;0.313053538497938;-4.61842479085326;3.86664073675971e-06;7.42931434045623e-05
"DHX29";677.041672532563;1.10354942398852;0.327810275554356;3.36642718756245;0.000761486823518876;0.005526327225036
"DHX30";691.494877969679;-0.488085125046449;0.267362021651591;-1.8255589258017;0.0679167275706573;0.169719485611977
"DHX32";370.38529300415;1.21515163036121;0.412901153058077;2.94296012825687;0.00325090284549059;0.0172896016934572
"DHX33";212.511996336806;-0.601018999439193;0.477437145858575;-1.25884423667618;0.208086598628975;0.365806886122193
"DHX34";188.922303461044;-0.419987330353042;0.542616725772623;-0.774003657471173;0.438928628375708;0.602518587949971
"DHX35";226.631561654446;0.917266809341263;0.737919992820657;1.24304371512562;0.213851724900963;0.373396597437693
"DHX36";1429.08756408139;0.948945746994204;0.2542724747258;3.73200342670798;0.00018996291682622;0.00182408301067989
"DHX37";338.692528829633;-2.11586440500175;0.33068017981794;-6.3985219984054;1.56888143045862e-10;1.16752877795025e-08
"DHX38";1183.87963434152;-0.848003739230521;0.420207058917546;-2.01806162279848;0.043584843904559;0.12375514334176
"DHX40";744.284040828689;0.513439124099986;0.401614624702509;1.27843731906006;0.201095272557355;0.357582392643
"DHX40P1";9.03636953927565;-0.165059966183631;1.86287045900433;-0.088605176696963;0.929395693860894;0.960756114568064
"DHX57";392.116874435027;0.345219963587594;0.432216569881192;0.798719872499307;0.424452861120723;0.590737035078305
"DHX58";110.513579387467;-0.4114604213801;0.799424438875097;-0.514695825360409;0.606765591092819;0.743233813337132
"DHX8";1221.77366669841;0.446744854403867;0.260843861818781;1.71269069277252;0.0867694583026655;0.200432021819361
"DHX9";2095.51635442287;1.22750700458918;0.357144985770989;3.43699912778921;0.00058819749763758;0.00451366329083644
"DIABLO";374.628167941812;-0.707436754747141;0.405682673158628;-1.74381801726721;0.0811908277248367;0.191470955202098
"DIAPH1";3891.522839548;-0.430592791163306;0.330829320250962;-1.30155571107381;0.193068308168347;0.347397540428503
"DIAPH2";1923.0826599749;0.192389897908894;0.369120085931891;0.521212215865147;0.602218945230257;0.740048564265547
"DIAPH3";83.4658014499809;-0.144728837295354;0.533897678773999;-0.271079727538239;0.786329713096774;0.870576207283339
"DICER1";3526.98566010112;1.29011043264122;0.361509347445892;3.56867793808378;0.000358787142142281;0.00303978367157419
"DIDO1";2024.48451186409;-0.376556473345495;0.271029910503518;-1.38935393752642;0.164725149822455;0.311873779006934
"DIMT1";565.086376803866;-0.327467898229472;0.357202083489066;-0.916758085593573;0.359269420848276;0.528451163758243
"DIO1";33.8582891869186;1.16653671791771;1.05592281089482;1.10475567520807;0.269265471585994;0.435541813893841
"DIO2";4268.81203691416;-2.61759921612687;0.829267895163019;-3.1565182149157;0.00159664914753371;0.00993249238877487
"DIO3";35.909084644459;-1.25397940371739;1.1259068722165;-1.11375055491824;0.26538621442516;0.431299408443006
"DIP2A";1243.57502622513;0.168638133032145;0.426958998147347;0.394975006414893;0.692861333469658;0.806962534146161
"DIP2B";1553.16128573593;0.992386849949565;0.217235921815834;4.56824470674274;4.91825633976303e-06;9.05722109328106e-05
"DIP2C";1317.4444951795;-0.649047155875322;0.38935570152934;-1.66697740222102;0.0955188983847453;0.21424076803704
"DIPK1A";218.090210809113;1.26613080247366;0.359415621976616;3.52274838670212;0.000427096623259953;0.00349738874124913
"DIPK1B";111.744005807391;-0.609749668583727;0.494197136520246;-1.23381870011857;0.217270469572245;0.377361512248441
"DIPK1C";20.5521893662005;-1.82362782963439;1.8182367408664;-1.00296500925695;0.315877744215945;0.48455349820414
"DIPK2A";553.469777640921;1.09220433091359;0.417667887299026;2.61500671736257;0.00892257006626605;0.0379104681298701
"DIPK2B";529.53793349372;0.811549707117513;0.48602732854898;1.6697614711098;0.0949665661717282;0.213313796117688
"DIRAS1";224.324522854832;-4.15448040380036;0.841956515304245;-4.93431706778718;8.04316890341253e-07;1.89166227134032e-05
"DIRAS2";27.4465792670415;-1.19995639550518;0.815967940324218;-1.47059257625783;0.141401332816971;0.280205758459777
"DIRAS3";46.1705033605477;0.083687895410691;1.27823201748789;0.065471600042661;0.947798517689845;0.971421637124532
"DIS3";1265.06970347336;1.46338935367275;0.331703731995489;4.41173617453497;1.02545017716459e-05;0.000168881736856901
"DIS3L";714.689667547675;0.537308153513155;0.257233573717553;2.08879480912211;0.0367261978868968;0.109617972262237
"DIS3L2";640.932174543204;0.396483005068506;0.429847387699028;0.922380864499091;0.356329947467493;0.525744240716527
"DISC1";903.132272293795;1.67428242945679;0.527529710125677;3.17381636961815;0.00150448841024584;0.00950443992839501
"DISP1";729.160000558152;0.188208071716152;0.471636873381347;0.399052920453007;0.689854211056412;0.804493765951882
"DISP2";131.303654816746;0.0155848418645708;0.362064109030679;0.0430444263207825;0.965666119569094;0.980912961632169
"DIXDC1";1168.446025633;-0.824879006025996;0.492964684404539;-1.67330243346414;0.0942677736535422;0.212164587969195
"DKC1";367.795303938531;0.271236251475888;0.405630645009408;0.668677908863609;0.503700962422571;0.658535435882163
"DKK1";4.4272820802657;2.97694765086902;1.87876446144059;1.58452414444032;0.113074491672489;0.240242640025154
"DKK2";11.1993094177629;-0.714672816133666;1.47280705600663;-0.48524537767454;0.627502296806677;0.758927236069839
"DKK3";2390.82289392392;-0.909056830648996;0.711739460553477;-1.27723258443768;0.201520146362156;0.358146290244549
"DLAT";228.221317467427;0.34100489113578;0.594235949132121;0.573854361443155;0.566066358795744;0.709816250224603
"DLC1";3703.96482473817;-0.608469097150039;0.287251849153714;-2.11824257682824;0.0341545290397187;0.104139722850963
"DLD";556.752039764275;0.401773297469201;0.299179240298476;1.34291836916349;0.17929840771337;0.33021769724217
"DLEC1";148.366174984125;-0.949764572335653;0.579008223976549;-1.64033002124357;0.100936566775603;0.222538015451318
"DLEU7";391.384973064191;-0.335612948136656;0.376299973501577;-0.891876087616175;0.372459352954644;0.541818332263123
"DLG1";2094.12429879043;0.342034773586809;0.234473390710905;1.4587359894007;0.144637786508939;0.284707462903108
"DLG2";275.504357569172;-0.0974057325012266;0.527333500885483;-0.184713719757356;0.853453584543837;0.912864865930617
"DLG3";308.820170708482;-1.57180936991032;0.597152932374972;-2.63217223711685;0.00848408402079276;0.0364120016592836
"DLG4";203.055088571653;-1.85361208579315;0.513702381360432;-3.6083385108791;0.000308164238593189;0.00269799278950947
"DLG5";1170.68092662271;-1.34162780829592;0.376885095635233;-3.55977942304838;0.000371166419692362;0.00311948717840054
"DLGAP1";79.2811810289807;-0.862233911026728;0.611733616083705;-1.40949244631465;0.158689605473718;0.303704586082702
"DLGAP2";19.0634716320399;0.426408209075627;1.14102452415364;0.373706436670953;0.708622735985462;0.817348438291253
"DLGAP3";32.8918599066556;-2.82955610325285;0.99955628185359;-2.83081218598886;0.00464299758882805;0.0227462402140965
"DLGAP4";1259.66497251279;-1.09988296920712;0.393828983267022;-2.7927933593993;0.00522550613322161;0.0248140723974048
"DLK1";6.11059825753746;-4.38192452105;2.57840603079335;-1.69947031953758;0.0892306023005988;0.204389012551182
"DLK2";50.0518418832111;-2.11008474175504;0.659833946690829;-3.19790267284283;0.00138430992818857;0.00888882073657208
"DLL1";121.033643885007;-2.20401649746075;0.713778295662212;-3.08781663838064;0.00201632839592511;0.0119369404119623
"DLL4";104.693949975947;1.07409388856484;0.807705217094397;1.32980927426561;0.183581119477439;0.335718122763436
"DLST";867.183652279393;0.2046313478517;0.289488031755645;0.706873256938054;0.479645244528626;0.637402370758395
"DLSTP1";6.13201971738788;0.774748612157804;2.83931675216652;0.272864452888758;0.784957412425211;0.869771123614116
"DLX1";6.4572890983769;-2.50382178586799;2.03788850152692;-1.22863531738462;0.219208567673348;0.379208576084418
"DLX3";462.230281919882;-3.3716733776924;0.554744612451085;-6.07788395239205;1.21778831484271e-09;6.9992997553957e-08
"DLX4";240.622655518044;-2.31466896155913;0.938289594613445;-2.46690251586209;0.0136287455436736;0.0523520225583642
"DLX5";13.6443756171754;0.540400659318501;1.29525442475243;0.4172158372837;0.67652054212937;0.794987372862842
"DLX6";25.2701259499902;-2.56832616160825;0.88482648073701;-2.90263256979943;0.0037004050540945;0.0191491640889623
"DMAC1";291.884082596592;0.874302394801562;0.334105420557816;2.61684588457692;0.00887464002797467;0.0377470293704258
"DMAC2";263.516674403067;-0.767137294868101;0.575798279933027;-1.33230216484379;0.182760916064679;0.33470924793333
"DMAC2L";243.362915719109;0.0407649916262054;0.419840090035234;0.0970964721896481;0.922649782410531;0.957156164389889
"DMAP1";378.164527803224;0.163504297433333;0.38610074621884;0.423475735373635;0.671948198427654;0.791583071109211
"DMBT1";21.9572726895619;-1.74568529580384;0.707620653029189;-2.46697900680386;0.0136258345845747;0.0523509237054049
"DMBT1L1";29.6301987469981;-1.99931312445137;1.21140258262284;-1.65041180622433;0.0988587380134418;0.219168371602944
"DMBX1";19.1305569030424;-1.58174974156761;0.800846585391603;-1.97509706655508;0.04825713367923;0.133209726518832
"DMC1";22.4368165555449;0.149120583512242;0.70371232513363;0.21190560145998;0.832180680501311;0.899372032725596
"DMD";2355.02643595334;0.273437326057165;0.446158281504648;0.612870672567168;0.539961856381636;0.689039558748183
"DMGDH";85.7777834016182;0.104674983736395;0.507114845006852;0.206412777632216;0.836468490632358;0.902245947927082
"DMKN";36.9906411934189;1.21599491699733;0.840652456396917;1.44648945916265;0.148039966404317;0.289546836321242
"DMP1";8.09693152515478;-3.49336922947928;1.81382471517403;-1.92596847989476;0.0541083096941811;0.144636929170453
"DMPK";712.687263650878;-2.93040005199327;0.475329492279346;-6.16498681354933;7.04890141963207e-10;4.31237085623135e-08
"DMRT1";16.1593334054032;-0.273174711048719;0.604825625323023;-0.451658626240949;0.651514928372856;0.776378870948573
"DMRT2";45.9312382090018;-2.26826802895156;0.868498427172648;-2.61171230480611;0.00900900314551714;0.0382207102178672
"DMRT3";40.7583324775745;-0.879109103654535;0.988414002866942;-0.889413849970394;0.373780704239356;0.542988008256225
"DMRTA1";16.2009523593494;0.121569828505952;1.72700506463422;0.07039344064211;0.943880511908441;0.969548201453064
"DMRTC1B";61.2708800217941;-5.74816529261657;1.10764030637683;-5.18955951631917;2.1079212332069e-07;6.06643305556686e-06
"DMRTC2";5.21141433656229;0.450138618908463;1.26753731076089;0.355128496089988;0.722493329408624;0.826879678809923
"DMTF1";2041.67152236086;1.42800336122629;0.48339569298744;2.95410857387055;0.0031357366295028;0.0168569087166587
"DMTN";88.9074519408109;1.77742524003103;1.31644221580624;1.35017338299385;0.176960373900536;0.327559414500738
"DMWD";383.52755021721;-1.85729787847539;0.397594582072347;-4.67133598449647;2.99246993821292e-06;5.95033105161699e-05
"DMXL1";2716.47117725869;1.53213163196968;0.384746341731048;3.98218635445974;6.82842048846519e-05;0.000800152868519093
"DMXL2";4571.93651835641;1.97810613858603;0.479017432544737;4.12950762162771;3.63540951889942e-05;0.000474696570990456
"DNA2";116.038292490906;1.02523157266417;0.612055667706605;1.67506262380635;0.0939219453076992;0.211730448425088
"DNAAF1";75.6803948105552;-0.572039543460157;0.594515555600642;-0.962194408659707;0.335951957264182;0.504307228336357
"DNAAF10";272.488970589127;-0.278247063047392;0.365099781764331;-0.762112378437406;0.445992935564537;0.608630180665921
"DNAAF11";115.969596607987;-0.376846930388575;0.440157256228577;-0.856164302771088;0.391906904783688;0.560179983444842
"DNAAF2";73.3542349772572;-0.685365384165348;0.598981295524801;-1.14421834084963;0.252533098685046;0.41767617572767
"DNAAF3";4.45397839492719;-4.71484068545586;2.15965070846131;-2.18314964868326;0.0290247913425831;0.0924860901959541
"DNAAF4";79.8345593321844;-0.697753900099584;0.653382048769714;-1.06791103522575;0.285560644222476;0.452274019036432
"DNAAF5";282.234935363647;-0.641115127875456;0.464111391548042;-1.38138201205753;0.167161533698197;0.314902203464328
"DNAAF6";37.3172680287669;-2.53796708524108;0.780476999571017;-3.25181534707116;0.00114670492500507;0.0076513492888261
"DNAAF8";18.168037493791;-0.337198726363222;1.27711163407077;-0.264032303337812;0.791755027237083;0.873715483045785
"DNAAF9";1272.99553041043;0.645590895619903;0.462427993992746;1.39608956206494;0.162687526637152;0.309248954560746
"DNAH1";903.527821557777;0.731278302968356;0.729998607828497;1.00175301038404;0.316462897064124;0.485129594085081
"DNAH10";29.5294628650477;0.239017688121865;0.730023836908714;0.327410799534965;0.743357199355068;0.839972576993624
"DNAH11";224.323673024136;-0.130919912072149;0.452149222336177;-0.289550231659603;0.772160345918914;0.860862314215821
"DNAH12";44.3074762623657;1.08552177205459;0.728646993846899;1.4897773286946;0.136282794140454;0.273234273130989
"DNAH14";163.423246986652;1.25584988790746;0.619247253464653;2.02802657723721;0.0425575355748254;0.121756920026441
"DNAH17";96.6551997897364;0.436876796519104;0.579336898806007;0.75409799966046;0.450790378460112;0.612604215702709
"DNAH2";108.22945866418;-1.36588760525511;0.463237339682691;-2.94856974653796;0.00319248092710755;0.017056212057389
"DNAH3";48.0823868318994;-0.498777589623292;0.800345535142439;-0.623202813937763;0.533151252797587;0.683761081975119
"DNAH5";221.116835870776;-0.00609548119433782;0.540546450734651;-0.0112765169136779;0.991002831935081;0.995238618021784
"DNAH6";177.042311462477;0.452602686046134;0.635931607089671;0.711715978574271;0.476640671056172;0.634705196852349
"DNAH7";103.072304893277;1.03653438721364;0.427162187831725;2.42655931807797;0.0152427582883849;0.057046645018493
"DNAH8";21.412150639654;5.74568377234486;1.57720175727258;3.64296054442695;0.000269520163968532;0.00242349420657728
"DNAH9";58.6344428626618;-0.389003523230176;0.606444222262704;-0.641449796947137;0.521230488305559;0.67364447890866
"DNAI1";6.03939263527576;-1.90081961871824;2.11248242681697;-0.899803754383101;0.368224696044229;0.537618838792541
"DNAI3";9.664097530454;0.643721067901063;2.1148312078436;0.304384135014461;0.760835253163991;0.853100482886526
"DNAI4";273.1709910272;0.38089352568949;0.373923969086696;1.01863896722058;0.308374397523846;0.476428592339348
"DNAJA1";1177.98733053015;0.151831059842171;0.407234428150255;0.372834537914243;0.709271595678735;0.817765793977147
"DNAJA1P4";2.96875931493227;-5.56458521778716;3.40561132532795;-1.6339460631936;0.102270176447541;0.224242412246628
"DNAJA2";686.23424158665;-0.0539194423700209;0.340678496641697;-0.158270753515534;0.874243452959766;0.925816992822682
"DNAJA3";400.913847916427;-0.0930485723523408;0.304552898967354;-0.305525157264437;0.759966212619959;0.852474632589913
"DNAJA4";188.397630703626;0.477252027657057;0.610358443967461;0.781920906270774;0.434261057730052;0.598899466506086
"DNAJB1";527.590975505825;-1.6787231001411;0.480709651326123;-3.49217681714949;0.000479100981722231;0.00383280785377785
"DNAJB11";478.023838907446;0.665223626584729;0.318658469691028;2.08757553888252;0.0368361404405143;0.109880344742091
"DNAJB12";524.304429179505;-0.0561307410033622;0.416829656631586;-0.134661102228082;0.892879828916463;0.938872531655503
